"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"323","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-31 04:27:37,FALSE,NA,"1112209809942568962",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NatashaLaJolie",11,TRUE,FALSE,NA,NA
"324","so i bought the milk makeup foundation &amp; blur stick &amp; im like very excited to wear it tomorrow ♡ this foundation is… https://t.co/GzHx4noILs",FALSE,2,NA,2019-03-31 04:25:15,TRUE,NA,"1112209215735525376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zerosuitsteph",0,FALSE,FALSE,NA,NA
"325","@TeaSpillYT Anything abh, milk makeup , Jeffree Star , morphe :( I’m a makeup artist and I paid for cos school and… https://t.co/rPqIeXaiWa",FALSE,3,"TeaSpillYT",2019-03-31 04:21:22,TRUE,"1112059010306310145","1112208236353073152","925423333201420288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leahrosemua",0,FALSE,FALSE,NA,NA
"326","Stop trying to make MILK makeup happen 🙄",FALSE,1,NA,2019-03-31 04:12:07,FALSE,NA,"1112205911102234625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lozano_lety94",0,FALSE,FALSE,NA,NA
"327","Influenster sent me the new Milk Makeup Hydro Grip Primer for testing purposes and I’m so glad. No dry patches or m… https://t.co/tgwzsmfqWV",FALSE,1,NA,2019-03-31 03:49:15,TRUE,NA,"1112200153958674432",NA,"<a href=""https://www.influenster.com"" rel=""nofollow"">InfluensterApp</a>","MorganSunny",0,FALSE,FALSE,NA,NA
"328","Fenty BODY LAVA?! Milk HydroGrip Primer...? Trying New Makeup! | Jackie ... https://t.co/h9DcXNZX5e via @YouTube",FALSE,0,NA,2019-03-31 03:07:51,FALSE,NA,"1112189737643573248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salmabrkt19",0,FALSE,FALSE,NA,NA
"329","@jackieaina  could curse me out id just end up thanking god he created words and sound and emotions just so she cou… https://t.co/z27kS65uhC",FALSE,0,"jackieaina",2019-03-31 02:57:24,TRUE,NA,"1112187105512439809","225540697","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","_Born2BeFree",0,FALSE,FALSE,NA,NA
"330","So sexy Watch ""Fenty BODY LAVA?! Milk HydroGrip Primer...? Trying New Makeup! | Jackie Aina"" on YouTube - https://t.co/reWcahsu6O",FALSE,0,NA,2019-03-31 02:56:39,FALSE,NA,"1112186918933094400",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","_Born2BeFree",0,FALSE,FALSE,NA,NA
"331","Fenty BODY LAVA?! Milk HydroGrip Primer...? Trying New Makeup! | Jackie ... https://t.co/IzZXPQH2hc via @YouTube",FALSE,0,NA,2019-03-31 02:55:40,FALSE,NA,"1112186670277890049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoorWay2Fandom",0,FALSE,FALSE,NA,NA
"332","Just got home from gotta be back in a few hours. Before I got to sleep I gotta watch @jackieaina new video and mayb… https://t.co/VkmdKDRRTx",FALSE,0,NA,2019-03-31 02:32:04,TRUE,NA,"1112180732267511808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweet_SavageMUA",0,FALSE,FALSE,NA,NA
"333","hewwo do mine or PERISH,, how similar are we?

10-5""
10-loves dancing
10-allergic 2 eggs
10-loves art
10-filo
10-mi… https://t.co/WnVJnwuhPY",FALSE,18,NA,2019-03-31 02:17:43,TRUE,NA,"1112177121441398785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jis6ng",0,FALSE,FALSE,NA,NA
"334","@norvina1 Do you prefer white or milk or dark chocolate",FALSE,0,"norvina1",2019-03-31 01:59:04,FALSE,"1112172305503772672","1112172427767742464","2516590279","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRM_Makeup",0,FALSE,FALSE,NA,NA
"335","how similar are we? 🤝

10pts- short
10pts- multi 
10pts- beaner🇲🇽/bilingual 
10pts- milk tea/boba
10pts- loves make… https://t.co/yHZ4lVEhMk",FALSE,3,NA,2019-03-30 23:45:21,TRUE,NA,"1112138777965658113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yminworld",0,FALSE,FALSE,NA,NA
"336","@DanieeWalker I’m pretty sure milk makeup is vegan! ( &amp; Kay Von D)",FALSE,1,"DanieeWalker",2019-03-30 23:39:11,FALSE,"1112123736189296640","1112137226178252801","119263934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HippieSoulful",0,FALSE,FALSE,NA,NA
"337","Lmao I thought I look busted cuz no makeup dudes at grocery store still break they neck anyway standing in my way t… https://t.co/VI8ZhLrox0",FALSE,0,NA,2019-03-30 22:52:24,TRUE,NA,"1112125449637789697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lunar_luvnotes",0,FALSE,FALSE,NA,NA
"338","how similar are we?
don’t let me f word 

- ult jongin/yixing - 10
- scorpio - 10
- black - 10
- exol and/or carat… https://t.co/AS51Mwrs09",FALSE,30,NA,2019-03-30 22:26:28,TRUE,NA,"1112118924110430208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjivocals",0,FALSE,FALSE,NA,NA
"339","@TeaSpillYT Milk makeup matcha toner 😪 and milk makeup eye stamps",FALSE,0,"TeaSpillYT",2019-03-30 21:50:35,FALSE,"1112059010306310145","1112109894579224577","925423333201420288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyleeanne04",0,FALSE,FALSE,NA,NA
"340","Birthday Makeup look for Katie! Smoked out, warm-toned browns to bring out her blue eyes, @NYXUKCosmetics Milk jumb… https://t.co/REXPNPx8ky",FALSE,0,NA,2019-03-30 21:46:17,TRUE,NA,"1112108811572203520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SelinaHallinan",0,FALSE,FALSE,"-9.09100209","54.2140804"
"341","Looking for some Milk Makeup recommendations please 🍒",FALSE,0,NA,2019-03-30 20:47:35,FALSE,NA,"1112094038767869953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlemissmel12",1,FALSE,FALSE,NA,NA
"342","@thevolkdance milk makeup KUSH mascara has metal packaging and is fire.",FALSE,1,"thevolkdance",2019-03-30 20:34:04,FALSE,"1112086032936288256","1112090637115887616","778939497685913601","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","COPKlLLER",0,FALSE,FALSE,NA,NA
"343","@TeaSpillYT Milk makeup hydro grip primer",FALSE,0,"TeaSpillYT",2019-03-30 20:24:22,FALSE,"1112059010306310145","1112088196140154880","925423333201420288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofixxpasta",0,FALSE,FALSE,NA,NA
"344","omg wait lemme join 
if no one replies u didn’t see it 

10 - poc 
10 - armyzen
10 - weeb 
10 - loves makeup 
10 -… https://t.co/g17gTssTc8",FALSE,1,NA,2019-03-30 17:27:07,TRUE,NA,"1112043591071719424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiIluabts",0,FALSE,FALSE,NA,NA
"345","Mar-30 to april 22 
Glow up in 25 days
Drink 8 bottles of water per day
Practice makeup
Skin care routine
Hair care… https://t.co/IRsPcCIBk5",FALSE,0,NA,2019-03-30 16:15:44,TRUE,NA,"1112025625139793926",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iconic83169697",0,FALSE,FALSE,NA,NA
"346","10pts - small
10pts - almond milk
10pts - makeup
10pts - aries
10pts - books
10pts - namkookmin
10pts - macaroons
1… https://t.co/kuXiVC3bJi",FALSE,0,NA,2019-03-30 16:13:12,TRUE,NA,"1112024987764965376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goldenjjeons",0,FALSE,FALSE,NA,NA
"347","@el_cactuss 2/2 It makes NO sense for these people to be so upset about us drinking milk from a cow because they’re… https://t.co/0VsTkiHz1K",FALSE,1,"el_cactuss",2019-03-30 16:05:01,TRUE,"1112016351755792385","1112022930987339776","180654234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidvycious_",0,FALSE,FALSE,NA,NA
"348","Why do so many millennial brands think adults want stickers? https://t.co/QXNHKQx95k via @voxdotcom",FALSE,0,NA,2019-03-30 15:50:32,FALSE,NA,"1112019284333658112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_nicolezh",0,FALSE,FALSE,NA,NA
"349","unif n milk makeup vs reformation n glossier",FALSE,21,NA,2019-03-30 14:21:43,FALSE,NA,"1111996932279410688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","afuckinglook",0,FALSE,FALSE,NA,NA
"350","@cultbeauty hi my order arrived but my milk makeup bronzer stick has been used.  :( can you help https://t.co/yen0RxIIvn",FALSE,0,"cultbeauty",2019-03-30 13:49:31,FALSE,NA,"1111988832000454656","23764685","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nemily_ox",0,FALSE,FALSE,NA,NA
"351","RT @KuyaChris91: MMK and Filipino media really be using brownface to represent indigenous groups in the Philippines. Like bruh. That makeup…",FALSE,0,NA,2019-03-30 09:29:38,FALSE,NA,"1111923429769273344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yustiney_r",1,TRUE,FALSE,NA,NA
"352","Summer makeup with bronzerat Chocolate Soleil from Too Faced in the shade Milk Chocolate - review. Hello everyone!… https://t.co/kCd2nVs6c5",FALSE,0,NA,2019-03-30 09:03:33,TRUE,NA,"1111916864358232064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","squper_com",0,FALSE,FALSE,NA,NA
"353","For the love of chocolate, I made this makeup milk-chooclate concept as my entry for makeup contest. #farmlife #HOJ… https://t.co/HJJls1R26U",FALSE,0,NA,2019-03-30 08:16:38,TRUE,NA,"1111905055777714176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JonahSamillano",0,FALSE,FALSE,NA,NA
"354","RT @ImanAbdulRahim: Whats your fav first cleanser untuk remove sunscreen and makeups? 

Micellar water / oil cleanser / cleansing balm / wi…",FALSE,0,NA,2019-03-30 08:14:16,FALSE,NA,"1111904459993415681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","izhrhmn",3523,TRUE,FALSE,NA,NA
"355","#UCANBE Brand Milk Bottle Face Base Liquid Foundation Makeup Full Coverage Concealer Whitening Primer BB Cream Wate… https://t.co/RJKJiErUQi",FALSE,0,NA,2019-03-30 06:20:55,TRUE,NA,"1111875935433904128",NA,"<a href=""https://gotobuy.org"" rel=""nofollow"">Go2Buy</a>","gotobuyorg",0,FALSE,FALSE,NA,NA
"356","the milk makeup foundation is actually a dream so pls go out and try it",FALSE,4,NA,2019-03-30 04:28:34,FALSE,NA,"1111847661550747648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iselamariah",0,FALSE,FALSE,NA,NA
"357","RT @skinnyondinie: @chizubunny ✅HL SHA Moisturizing Cleansing Oil (best c/oil evah, melts e/thing)
✅HL Gokujyun Premium Lotion (no more shi…",FALSE,0,NA,2019-03-30 04:01:43,FALSE,NA,"1111840904795418624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ainabila12",26,TRUE,FALSE,NA,NA
"358","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-30 03:05:51,FALSE,NA,"1111826845677174784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maureen_hatton",6,TRUE,FALSE,NA,NA
"359","RT @paganpages: Tim Curry getting his makeup done for Legend, 1985. https://t.co/8n5NG5g4RA",FALSE,0,NA,2019-03-30 02:58:04,FALSE,NA,"1111824886052188160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hexx_Princess",1885,TRUE,FALSE,NA,NA
"360","LIDEAL Ling Point Wet And Dry Double-use Powder Cake Moisturizing Lasting Makeup Concealer Soy Milk Powder Powder G… https://t.co/Mx8GApIaGN",FALSE,0,NA,2019-03-30 02:36:48,TRUE,NA,"1111819536251138048",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","kedvezmenyutca",0,FALSE,FALSE,NA,NA
"361","When you get home from a night out &amp; have to smush the dog, eat toast, drink milk, brush teeth, clear your bed of s… https://t.co/OcizUl7lOm",FALSE,2,NA,2019-03-30 02:24:58,TRUE,NA,"1111816556923760641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bowmana_",0,FALSE,FALSE,NA,NA
"362","RT @yadeemua: I am happy to say I will be featured in Milk Makeup new Kush Launch! Shooting with them on Monday!",FALSE,0,NA,2019-03-30 02:11:04,FALSE,NA,"1111813058303852544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amber99xxx",1,TRUE,FALSE,NA,NA
"363","@MichaelaOkla Milk makeup",FALSE,0,"MichaelaOkla",2019-03-30 01:07:16,FALSE,"1111481319391809536","1111797002667319296","739710289453555713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abbigaillyn",0,FALSE,FALSE,NA,NA
"364","Ni el brow gel de glossier o milk makeup se compara a mi $9 brow gel de loreal",FALSE,6,NA,2019-03-30 00:17:12,FALSE,NA,"1111784402743422976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofialtamiranoc",0,FALSE,FALSE,NA,NA
"365","I am happy to say I will be featured in Milk Makeup new Kush Launch! Shooting with them on Monday!",FALSE,13,NA,2019-03-29 23:58:45,FALSE,NA,"1111779760630165505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yadeemua",1,FALSE,FALSE,NA,NA
"366","also 3 times a week, i use milk makeup’s matcha face mask. i also found this helped calm down my acne in a way and… https://t.co/dQY8cpjVoq",FALSE,2,"balenciogre",2019-03-29 23:33:22,TRUE,"1111772994504921088","1111773370910208001","1923555498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balenciogre",0,FALSE,FALSE,NA,NA
"367","milk cooling water:
https://t.co/TEvmd0ZBPV",FALSE,1,"balenciogre",2019-03-29 23:25:27,FALSE,"1111771221706842112","1111771379563720704","1923555498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balenciogre",0,FALSE,FALSE,NA,NA
"368","milk matcha toner:
https://t.co/PtKmFlU1Qe",FALSE,1,"balenciogre",2019-03-29 23:24:17,FALSE,"1111770882349977600","1111771087946289152","1923555498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balenciogre",0,FALSE,FALSE,NA,NA
"369","ever since milk makeup launched in the uk i have become obsessed with their matcha toner. i use it alongside their… https://t.co/4rggtn3cpC",FALSE,3,"balenciogre",2019-03-29 23:23:28,TRUE,"1111770487288459265","1111770882349977600","1923555498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balenciogre",0,FALSE,FALSE,NA,NA
"370","update: LOVE the milk makeup skin tint",FALSE,3,NA,2019-03-29 20:51:52,FALSE,NA,"1111732730008621056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glossedchic",0,FALSE,FALSE,NA,NA
"371","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-29 20:40:29,FALSE,NA,"1111729865139646464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PackagingNerd",6,TRUE,FALSE,NA,NA
"372","RT @babyspritee: Milk makeup: *drops @gothfruits*

Rin: ""IM *tries to look sad* SO SORRY uwu YOU DERSEBE TO HAVE A VOIUCE *in the backgroun…",FALSE,0,NA,2019-03-29 20:26:36,FALSE,NA,"1111726370399240192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baegolas_",15,TRUE,FALSE,NA,NA
"373","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-29 20:25:52,FALSE,NA,"1111726185971486720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erincamillebyrd",11,TRUE,FALSE,NA,NA
"374","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-29 19:56:43,FALSE,NA,"1111718850020687872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chloe_Lear",11,TRUE,FALSE,NA,NA
"375","Watching a montage of trump pics during a news story I have decided he is the ugliest human ever (if he actually is… https://t.co/FMwaZMpgyS",FALSE,5,NA,2019-03-29 19:50:47,TRUE,NA,"1111717357116755968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stweetleigh",0,FALSE,FALSE,NA,NA
"376","$4 at target rather than the $12 milk makeup ones :) https://t.co/ChXn1Fb6gC",FALSE,12,NA,2019-03-29 19:15:52,FALSE,NA,"1111708570716794881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvrgirlbella",0,FALSE,FALSE,NA,NA
"377","Can I buy Milk Makeup in Dubai?!",FALSE,1,NA,2019-03-29 18:16:00,FALSE,NA,"1111693506144358400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruqaiya_h",0,FALSE,FALSE,NA,NA
"378","Milk Makeup launches four new shades of its tinted Kush Lip Balm   https://t.co/fRqPDaTAAc",FALSE,0,NA,2019-03-29 17:07:15,FALSE,NA,"1111676201809137664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeautyRecap",0,FALSE,FALSE,NA,NA
"379","Milk Makeup launches four new shades of its tinted Kush Lip Balm   https://t.co/2myZjMbObv",FALSE,1,NA,2019-03-29 17:07:12,FALSE,NA,"1111676189465300992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KindofStephen",0,FALSE,FALSE,NA,NA
"380","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-29 15:38:29,FALSE,NA,"1111653866079162368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pyxell_",11,TRUE,FALSE,NA,NA
"381","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-29 15:38:19,FALSE,NA,"1111653824551440384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marylou_soulfan",11,TRUE,FALSE,NA,NA
"382","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-29 15:38:10,FALSE,NA,"1111653785892315136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABWOFF",6,TRUE,FALSE,NA,NA
"383","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-29 15:09:17,FALSE,NA,"1111646516349812741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swtlitlangel88",6,TRUE,FALSE,NA,NA
"384","RT @mydrunkelephant: Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscreen ✅…",FALSE,0,NA,2019-03-29 15:07:41,FALSE,NA,"1111646114690879488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Martasglam",11,TRUE,FALSE,NA,NA
"385","my milk makeup blur stick is close to running out and i can‘t order it because they do not ship to europe. i‘m about to be very lost 👍🏻",FALSE,4,NA,2019-03-29 14:43:59,FALSE,NA,"1111640150369624065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsxjae",0,FALSE,FALSE,NA,NA
"386","@brumblehag Milk Makeup Kush Mascara is p good, bullshit CBD claims notwithstanding.",FALSE,1,"brumblehag",2019-03-29 14:34:58,FALSE,"1111461156508434432","1111637881754447875","133864101","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SprangSprung",0,FALSE,FALSE,NA,NA
"387","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-29 13:49:14,FALSE,NA,"1111626372068331521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robyn_ulloa",6,TRUE,FALSE,NA,NA
"388","Surprise — meet #SLAAI! 💚 

Our makeup-melting 💧 cleansing balm. 
Removes all traces of dirt, makeup, even sunscree… https://t.co/lvb0WVmXBj",FALSE,70,NA,2019-03-29 13:28:25,TRUE,NA,"1111621131717562368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mydrunkelephant",11,FALSE,FALSE,NA,NA
"389","@Thabi_Molibeli Someone, olease give this lady a spade. She is going to get her land and will need to plant mielies… https://t.co/nHZlz6hz9t",FALSE,0,"Thabi_Molibeli",2019-03-29 13:20:44,TRUE,"1108961355510370304","1111619197174513664","718727428970004480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In5str",0,FALSE,FALSE,NA,NA
"390","RT @cultbeauty: .@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that dissolves…",FALSE,0,NA,2019-03-29 12:51:04,FALSE,NA,"1111611733586649088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mydrunkelephant",6,TRUE,FALSE,NA,NA
"391",".@mydrunkelephant sure know how to butter us up – meet Slaai, their NEW make up-melting oil-to-milk cleanser that d… https://t.co/DECSVoAHcJ",FALSE,44,NA,2019-03-29 11:42:38,TRUE,NA,"1111594511698968580",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cultbeauty",6,FALSE,FALSE,NA,NA
"392","Step 1.
Cleansing 
With product : 

- Nivea double eye makeup remover
- Nivea Makeup clear Micellar Water
- Mineral… https://t.co/ob5NMjhIhK",FALSE,0,"nandasepti_",2019-03-29 08:03:36,TRUE,"1111537020252241920","1111539390411493376","321139605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nandasepti_",0,FALSE,FALSE,NA,NA
"393","Foundation: @Dior Backstage foundation 

Concealer + Loose Powder: @fentybeauty Pro Filtr

Bronzer: @BenefitBeauty… https://t.co/R1jfoVXy4b",FALSE,2,NA,2019-03-29 06:32:59,TRUE,NA,"1111516585661861888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shahad_makeup",0,FALSE,FALSE,NA,NA
"394","RT @TheAnnaEdit: NEW VIDEO! I give Milk Makeup a go and let you know what's up; what's good, what's 'meh', what creates the easier purple e…",FALSE,0,NA,2019-03-29 05:44:17,FALSE,NA,"1111504327808565248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","audreystlg",1,TRUE,FALSE,NA,NA
"395","53, 68, 70, 72, 73 !! — 53. favorite makeup brand: i don’t wear makeup very often! i do like milk makeup but amanda… https://t.co/udIPh8FMFH",FALSE,0,NA,2019-03-29 03:57:43,TRUE,NA,"1111477511114891264",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","astrosappho",0,FALSE,FALSE,NA,NA
"396","@nhllaine ok it isn’t drug store but deadass the best mascara i’ve ever used is milk makeup’s kush mascara,,,",FALSE,1,"nhllaine",2019-03-29 03:41:01,FALSE,"1111473127912017925","1111473306329403392","1029464910894387200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sighborgs",0,FALSE,FALSE,NA,NA
"397","Milk Dropped More Shades of Its Kush Lip Balm, and No, It Still Won't Get You High https://t.co/QHCAWJxcAk https://t.co/WA0UaNVJhz",FALSE,0,NA,2019-03-29 03:27:03,FALSE,NA,"1111469791854780416",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","beautyanchor",0,FALSE,FALSE,NA,NA
"398","I really like the new milk makeup primer! I got two samples in the mail and I love it. I wish I could get the full… https://t.co/uRqycIgRh9",FALSE,0,NA,2019-03-29 03:02:00,TRUE,NA,"1111463491234349056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachelmarie2727",0,FALSE,FALSE,NA,NA
"399","the moment when the water you used to wash your makeup tools turn into the brownish color.... damn ma i'm craving for some pearl milk tea",FALSE,0,NA,2019-03-29 02:21:37,FALSE,NA,"1111453327315787776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aijeulya",0,FALSE,FALSE,NA,NA
"400","Stop comparing yourself to these 25% makeup, 20% plastic, 16% Botox, 2% milk, 8% angles, 9% lighting, 12% photoshop… https://t.co/JL60RFybQH",FALSE,1,NA,2019-03-29 02:16:53,TRUE,NA,"1111452136112443392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilcherBrittani",0,FALSE,FALSE,NA,NA
"401","Para ""IN"" tayong ngayong sahuran! 😂

Ang mga sagot: 
1. Milk Tea
2. All You Can Eat
3. Watsons
4. 50% OFF Sale
5. G… https://t.co/f1GZGZvzb3",FALSE,0,NA,2019-03-29 00:46:03,TRUE,NA,"1111429274819428353",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","hindiakobanko",0,FALSE,FALSE,NA,NA
"402","@zainab_Bawa_ That's the issue nah, adding milk into garri is just like a girl whose beauty is defined by makeup.",FALSE,1,"zainab_Bawa_",2019-03-28 22:36:18,FALSE,"1111395682286559232","1111396625732259840","1276182276","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRBAGONS",0,FALSE,FALSE,NA,NA
